,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
737,"['point-cloud', 'photogrammetry', 'drone', 'uas', 'structure-from-motion', 'aerial-imagery']",OpenDroneMap/ODM,5364,30,Borderline Core-Periphery,True,5.5,43.6,13.124,0.0,10.7,0.5592841163310962,3.27,0.98,0.71,1.58,"{'useful_comment_density': 'useful_comment_density percentile: 70.83333333333333(+0.7083333333333333)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 25.416666666666668(+0.7458333333333332)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 16.666666666666668(+0.8333333333333333)', 'propagation_cost': 'propagation_cost percentile: 39.166666666666664(+0.6083333333333334)', 'core_size': 'core_size percentile: 63.333333333333336(+0.36666666666666664)'}",LOC,120
738,[],ethereum/vyper,27140,443,Core-Periphery,True,15.2,58.8,10.882,0.8,5.3,1.632277081798084,2.57,0.73,0.27,1.57,"{'useful_comment_density': 'useful_comment_density percentile: 27.142857142857142(+0.2714285714285714)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.571428571428573(+0.7142857142857143)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.285714285714286(+0.8571428571428571)', 'propagation_cost': 'propagation_cost percentile: 49.523809523809526(+0.5047619047619047)', 'core_size': 'core_size percentile: 77.14285714285714(+0.22857142857142862)'}",LOC,105
740,[],getsentry/responses,1178,44,Hierarchical,False,0.0,66.7,44.443999999999996,33.3,3.7,3.7351443123938877,1.37,0.7,0.17,0.5,"{'useful_comment_density': 'useful_comment_density percentile: 16.666666666666668(+0.16666666666666669)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 100.0(+0.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 50.0(+0.5)', 'propagation_cost': 'propagation_cost percentile: 96.66666666666667(+0.033333333333333284)', 'core_size': 'core_size percentile: 33.333333333333336(+0.6666666666666665)'}",LOC,30
741,"['redis', 'python', 'task-queue', 'queue', 'dank']",coleifer/huey,5019,0,Borderline Core-Periphery,True,5.2,29.3,9.363999999999999,3.4,9.7,0.0,3.05,1.21,0.65,1.19,"{'useful_comment_density': 'useful_comment_density percentile: 65.12605042016807(+0.6512605042016807)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.63025210084034(+0.24369747899159663)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 5.46218487394958(+0.9453781512605042)', 'propagation_cost': 'propagation_cost percentile: 21.008403361344538(+0.7899159663865547)', 'core_size': 'core_size percentile: 57.983193277310924(+0.42016806722689076)'}",LOC,119
743,[],Julian/jsonschema,4119,206,Hierarchical,False,0.0,59.3,11.66,0.0,5.0,5.001213886865744,2.76,1.65,0.15,0.96,"{'useful_comment_density': 'useful_comment_density percentile: 15.32258064516129(+0.1532258064516129)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 29.43548387096774(+0.7056451612903225)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 74.19354838709677(+0.2580645161290323)', 'propagation_cost': 'propagation_cost percentile: 21.774193548387096(+0.782258064516129)', 'core_size': 'core_size percentile: 13.306451612903226(+0.8669354838709676)'}",LOC,124
742,[],Yelp/mrjob,44782,1460,Core-Periphery,True,6.5,25.0,15.770999999999999,6.9,9.4,3.2602384886784868,2.37,0.87,0.71,0.79,"{'useful_comment_density': 'useful_comment_density percentile: 71.42857142857143(+0.7142857142857143)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 87.01298701298701(+0.12987012987012989)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 33.76623376623377(+0.6623376623376623)', 'propagation_cost': 'propagation_cost percentile: 61.03896103896104(+0.3896103896103896)', 'core_size': 'core_size percentile: 51.94805194805195(+0.4805194805194805)'}",LOC,77
746,"['scikit-learn', 'pytorch', 'machine-learning']",skorch-dev/skorch,10138,656,Borderline Core-Periphery,True,5.4,51.8,11.448,3.6,7.7,6.470704280923259,2.05,0.98,0.5,0.57,"{'useful_comment_density': 'useful_comment_density percentile: 50.38167938931298(+0.5038167938931298)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.57251908396947(+0.24427480916030533)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 67.17557251908397(+0.3282442748091603)', 'propagation_cost': 'propagation_cost percentile: 40.458015267175576(+0.5954198473282443)', 'core_size': 'core_size percentile: 61.45038167938932(+0.38549618320610685)'}",LOC,131
747,"['python', 'google', 'google-music', 'client-lib', 'python-3', 'python-2', 'gmusicapi']",simon-weber/gmusicapi,12855,2001,Hierarchical,False,0.0,33.3,20.202,6.1,8.0,15.565927654609101,1.98,1.19,0.54,0.25,"{'useful_comment_density': 'useful_comment_density percentile: 54.03225806451613(+0.5403225806451613)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 83.87096774193549(+0.16129032258064513)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 91.12903225806451(+0.08870967741935487)', 'propagation_cost': 'propagation_cost percentile: 76.61290322580645(+0.23387096774193553)', 'core_size': 'core_size percentile: 4.838709677419355(+0.9516129032258064)'}",LOC,124
749,[],Bitmessage/PyBitmessage,34060,991,Hierarchical,False,3.6,26.6,8.775,2.6,8.2,2.9095713446858484,2.93,1.2,0.58,1.15,"{'useful_comment_density': 'useful_comment_density percentile: 58.0188679245283(+0.5801886792452831)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 58.9622641509434(+0.410377358490566)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 26.41509433962264(+0.7358490566037736)', 'propagation_cost': 'propagation_cost percentile: 36.79245283018868(+0.6320754716981132)', 'core_size': 'core_size percentile: 43.39622641509434(+0.5660377358490566)'}",LOC,106
752,[],google/enjarify,69410,0,Core-Periphery,True,7.9,28.9,22.160999999999998,0.0,0.6,0.0,2.74,0.74,0.02,1.98,"{'useful_comment_density': 'useful_comment_density percentile: 1.7543859649122806(+0.017543859649122806)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 1.7543859649122806(+0.9824561403508772)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 0.0(+1.0)', 'propagation_cost': 'propagation_cost percentile: 75.43859649122807(+0.2456140350877193)', 'core_size': 'core_size percentile: 50.87719298245614(+0.4912280701754386)'}",LOC,57
753,[],geekan/scrapy-examples,5776,1125,Hierarchical,False,0.0,52.0,0.909,0.0,13.9,19.477146814404435,3.52,1.87,0.86,0.79,"{'useful_comment_density': 'useful_comment_density percentile: 85.6(+0.856)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 23.2(+0.768)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 97.6(+0.024000000000000056)', 'propagation_cost': 'propagation_cost percentile: 1.6(+0.9840000000000001)', 'core_size': 'core_size percentile: 11.6(+0.884)'}",LOC,125
755,"['python', 'elasticsearch', 'search', 'client']",elastic/elasticsearch-py,6056,252,Core-Periphery,True,10.6,12.1,30.487,1.5,7.8,4.16116248348745,1.51,0.23,0.46,0.82,"{'useful_comment_density': 'useful_comment_density percentile: 45.736434108527135(+0.45736434108527135)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 53.48837209302326(+0.46511627906976744)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 64.34108527131782(+0.3565891472868218)', 'propagation_cost': 'propagation_cost percentile: 93.7984496124031(+0.062015503875968964)', 'core_size': 'core_size percentile: 82.94573643410853(+0.17054263565891475)'}",LOC,129
757,[],pytoolz/toolz,4367,54,Multi-Core,False,4.1,51.0,13.411,0.0,8.1,1.2365468284863752,2.93,1.17,0.39,1.37,"{'useful_comment_density': 'useful_comment_density percentile: 38.84297520661157(+0.3884297520661157)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.925619834710744(+0.7107438016528925)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 33.88429752066116(+0.6611570247933883)', 'propagation_cost': 'propagation_cost percentile: 42.97520661157025(+0.5702479338842975)', 'core_size': 'core_size percentile: 40.082644628099175(+0.5991735537190083)'}",LOC,121
760,[],huyingxi/Synonyms,193156,24,Hierarchical,False,0.0,12.5,25.694000000000003,4.2,0.0,0.012425190001863779,2.58,0.98,0.06,1.54,"{'useful_comment_density': 'useful_comment_density percentile: 5.769230769230769(+0.05769230769230769)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 42.30769230769231(+0.576923076923077)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 3.8461538461538463(+0.9615384615384616)', 'propagation_cost': 'propagation_cost percentile: 96.15384615384616(+0.038461538461538394)', 'core_size': 'core_size percentile: 5.769230769230769(+0.9423076923076923)'}",LOC,26
763,"['python', 'exploit', 'gdb', 'linux', 'reverse-engineering', 'ctf', 'ida-pro', 'binary-ninja', 'pwn', 'exploit-development', 'malware', 'malware-research', 'debugging']",hugsy/gef,8201,76,Hierarchical,False,0.0,40.0,24.0,20.0,3.2,0.9267162541153519,2.0,1.08,0.08,0.84,"{'useful_comment_density': 'useful_comment_density percentile: 7.627118644067797(+0.07627118644067797)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 100.0(+0.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 16.10169491525424(+0.8389830508474576)', 'propagation_cost': 'propagation_cost percentile: 85.59322033898304(+0.14406779661016955)', 'core_size': 'core_size percentile: 6.779661016949152(+0.9322033898305085)'}",LOC,118
765,[],django-guardian/django-guardian,5670,290,Borderline Core-Periphery,True,4.5,50.0,7.761,0.0,6.6,5.114638447971781,2.66,1.32,0.31,1.03,"{'useful_comment_density': 'useful_comment_density percentile: 30.8(+0.308)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 23.6(+0.764)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 73.6(+0.26400000000000007)', 'propagation_cost': 'propagation_cost percentile: 18.4(+0.816)', 'core_size': 'core_size percentile: 50.0(+0.5)'}",LOC,125
764,"['text-detection', 'tensorflow', 'ctpn', 'id-card', 'ocr', 'robust-reading']",eragonruan/text-detection-ctpn,1169,66,Core-Periphery,True,9.1,22.7,15.083,0.0,17.3,5.645851154833191,2.39,0.87,0.7,0.82,"{'useful_comment_density': 'useful_comment_density percentile: 70.0(+0.7)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.333333333333336(+0.5166666666666666)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 70.0(+0.3)', 'propagation_cost': 'propagation_cost percentile: 30.0(+0.7)', 'core_size': 'core_size percentile: 83.33333333333333(+0.1666666666666667)'}",LOC,30
766,"['web', 'flask', 'crud', 'sql', 'python', 'rest-api', 'rest', 'authentication', 'rbac']",dpgaspar/Flask-AppBuilder,21498,3970,Hierarchical,False,1.8,32.5,12.55,2.6,6.8,18.466834124104565,2.06,1.2,0.43,0.43,"{'useful_comment_density': 'useful_comment_density percentile: 42.608695652173914(+0.4260869565217391)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.47826086956522(+0.3652173913043478)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 93.04347826086956(+0.06956521739130438)', 'propagation_cost': 'propagation_cost percentile: 54.78260869565217(+0.45217391304347826)', 'core_size': 'core_size percentile: 25.217391304347824(+0.7478260869565218)'}",LOC,115
767,[],arthepsy/ssh-audit,3035,20,Hierarchical,False,0.0,0.0,9.091000000000001,9.1,10.3,0.6589785831960462,3.19,1.68,0.63,0.88,"{'useful_comment_density': 'useful_comment_density percentile: 63.20754716981132(+0.6320754716981132)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 90.56603773584905(+0.0943396226415095)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 21.69811320754717(+0.7830188679245284)', 'propagation_cost': 'propagation_cost percentile: 14.150943396226415(+0.8584905660377359)', 'core_size': 'core_size percentile: 17.92452830188679(+0.820754716981132)'}",LOC,106
768,"['headless-chrome', 'browser-automation', 'puppeteer']",miyakogi/pyppeteer,10246,46,Multi-Core,False,5.5,52.7,24.165,3.6,5.4,0.4489556900253757,1.99,0.56,0.27,1.16,"{'useful_comment_density': 'useful_comment_density percentile: 26.717557251908396(+0.26717557251908397)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.57251908396947(+0.24427480916030533)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 8.396946564885496(+0.916030534351145)', 'propagation_cost': 'propagation_cost percentile: 82.44274809160305(+0.1755725190839695)', 'core_size': 'core_size percentile: 61.83206106870229(+0.3816793893129771)'}",LOC,131
770,"['computer-vision', 'python', 'cv', 'vision', 'visionprocessing', 'image-processing']",sightmachine/SimpleCV,26274,4855,Core-Periphery,True,19.0,55.6,10.945,3.3,10.0,18.47834360965213,1.8,0.69,0.69,0.42,"{'useful_comment_density': 'useful_comment_density percentile: 68.57142857142857(+0.6857142857142857)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 67.14285714285714(+0.3285714285714286)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 90.47619047619048(+0.09523809523809518)', 'propagation_cost': 'propagation_cost percentile: 48.57142857142857(+0.5142857142857143)', 'core_size': 'core_size percentile: 82.85714285714286(+0.17142857142857137)'}",LOC,105
773,"['dedupe', 'record-linkage', 'python', 'python-library', 'entity-resolution']",dedupeio/dedupe,4328,266,Borderline Core-Periphery,True,4.1,28.6,11.162,0.0,7.3,6.146025878003697,2.6,1.37,0.34,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 34.42622950819672(+0.3442622950819672)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 29.098360655737704(+0.7090163934426229)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 81.9672131147541(+0.18032786885245897)', 'propagation_cost': 'propagation_cost percentile: 22.950819672131146(+0.7704918032786885)', 'core_size': 'core_size percentile: 39.75409836065574(+0.6024590163934426)'}",LOC,122
774,"['security', 'pentesting', 'infosec', 'exploits', 'security-audit', 'vulnerability-detection', 'scanner', 'vulnerability-assessment', 'vulnerability-scanners']",ysrc/xunfeng,4637,226,Hierarchical,False,2.6,27.6,2.095,0.0,4.4,4.873840845374165,2.78,1.65,0.11,1.02,"{'useful_comment_density': 'useful_comment_density percentile: 11.403508771929825(+0.11403508771929825)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.07017543859649(+0.7192982456140351)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 70.17543859649123(+0.29824561403508765)', 'propagation_cost': 'propagation_cost percentile: 1.7543859649122806(+0.9824561403508772)', 'core_size': 'core_size percentile: 33.333333333333336(+0.6666666666666665)'}",LOC,114
775,"['pritunl', 'vpn', 'vpn-server']",pritunl/pritunl,34368,2391,Hierarchical,False,1.2,41.2,1.879,2.7,1.1,6.957053072625698,2.55,1.75,0.0,0.8,"{'useful_comment_density': 'useful_comment_density percentile: 0.0(+0.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 61.320754716981135(+0.38679245283018865)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 58.490566037735846(+0.41509433962264153)', 'propagation_cost': 'propagation_cost percentile: 7.547169811320755(+0.9245283018867925)', 'core_size': 'core_size percentile: 16.9811320754717(+0.8301886792452831)'}",LOC,106
776,[],saulpw/visidata,7851,0,Hierarchical,False,2.6,82.1,2.5639999999999996,1.3,7.4,0.0,3.55,1.59,0.46,1.5,"{'useful_comment_density': 'useful_comment_density percentile: 46.15384615384615(+0.4615384615384615)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.58119658119658(+0.5341880341880342)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 2.9914529914529915(+0.9700854700854701)', 'propagation_cost': 'propagation_cost percentile: 7.6923076923076925(+0.923076923076923)', 'core_size': 'core_size percentile: 33.333333333333336(+0.6666666666666665)'}",LOC,117
777,"['python', 'python27', 'ansible', 'testing', 'testing-framework', 'docker', 'lxc', 'lxd', 'openstack', 'vagrant', 'testinfra', 'ansible-lint', 'ec2', 'yamllint', 'gce', 'azure', 'python36', 'inspec', 'rubocop', 'python37']",ansible/molecule,14998,2015,Hierarchical,False,1.8,53.7,2.573,0.0,4.2,13.435124683291106,2.82,1.7,0.15,0.97,"{'useful_comment_density': 'useful_comment_density percentile: 15.178571428571429(+0.1517857142857143)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 15.178571428571429(+0.8482142857142857)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 87.5(+0.125)', 'propagation_cost': 'propagation_cost percentile: 5.357142857142857(+0.9464285714285714)', 'core_size': 'core_size percentile: 25.0(+0.75)'}",LOC,112
778,"['django', 'admin', 'interface', 'template', 'responsive', 'dashboard', 'backoffice', 'administration', 'admin-dashboard']",geex-arts/django-jet,3528,162,Hierarchical,False,3.5,63.2,5.602,0.0,8.6,4.591836734693878,3.07,1.59,0.52,0.96,"{'useful_comment_density': 'useful_comment_density percentile: 51.69491525423729(+0.5169491525423728)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.20338983050848(+0.6779661016949151)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 72.03389830508475(+0.2796610169491525)', 'propagation_cost': 'propagation_cost percentile: 5.084745762711864(+0.9491525423728814)', 'core_size': 'core_size percentile: 35.59322033898305(+0.6440677966101694)'}",LOC,118
779,[],googlemaps/google-maps-services-python,2079,58,Core-Periphery,True,7.7,11.5,27.663,3.8,8.1,2.7898027898027897,1.55,0.52,0.43,0.6,"{'useful_comment_density': 'useful_comment_density percentile: 42.857142857142854(+0.42857142857142855)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 83.11688311688312(+0.16883116883116883)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 57.142857142857146(+0.42857142857142855)', 'propagation_cost': 'propagation_cost percentile: 81.81818181818181(+0.18181818181818188)', 'core_size': 'core_size percentile: 66.23376623376623(+0.33766233766233766)'}",LOC,77
781,[],jeffknupp/sandman,3883,0,Core-Periphery,True,11.1,27.8,26.235,0.0,4.6,0.0,2.07,0.34,0.12,1.61,"{'useful_comment_density': 'useful_comment_density percentile: 11.764705882352942(+0.11764705882352942)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 30.672268907563026(+0.6932773109243697)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 8.823529411764707(+0.9117647058823529)', 'propagation_cost': 'propagation_cost percentile: 83.19327731092437(+0.16806722689075626)', 'core_size': 'core_size percentile: 83.19327731092437(+0.16806722689075626)'}",LOC,119
783,"['devops', 'faraday', 'penetration-testing', 'vulnerability', 'vulnerability-scanners', 'security', 'security-audit', 'pentesting', 'continuous-scanning', 'collaborative', 'infosec', 'vulnerability-management']",infobyte/faraday,41099,2150,Multi-Core,False,5.9,50.5,9.449,1.8,6.1,5.23127083384024,2.56,1.14,0.34,1.08,"{'useful_comment_density': 'useful_comment_density percentile: 33.734939759036145(+0.3373493975903614)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 38.55421686746988(+0.6144578313253012)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 53.01204819277108(+0.46987951807228917)', 'propagation_cost': 'propagation_cost percentile: 38.55421686746988(+0.6144578313253012)', 'core_size': 'core_size percentile: 46.98795180722892(+0.5301204819277108)'}",LOC,83
782,"['visualization', 'keras', 'deep-learning', 'theano', 'tensorflow', 'neural-networks', 'machine-learning']",raghakot/keras-vis,1143,0,Core-Periphery,True,11.5,38.5,16.42,0.0,11.1,0.0,2.65,0.67,0.6,1.38,"{'useful_comment_density': 'useful_comment_density percentile: 60.0(+0.6)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.333333333333336(+0.5166666666666666)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 13.333333333333334(+0.8666666666666667)', 'propagation_cost': 'propagation_cost percentile: 43.333333333333336(+0.5666666666666667)', 'core_size': 'core_size percentile: 90.0(+0.1)'}",LOC,30
787,[],Instagram/MonkeyType,3560,0,Core-Periphery,True,6.2,18.8,22.754,0.0,5.7,0.0,2.6,0.73,0.28,1.59,"{'useful_comment_density': 'useful_comment_density percentile: 27.5(+0.275)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.083333333333336(+0.6791666666666666)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 9.166666666666666(+0.9083333333333333)', 'propagation_cost': 'propagation_cost percentile: 72.5(+0.275)', 'core_size': 'core_size percentile: 55.0(+0.45)'}",LOC,120
786,"['file-infector', 'bdf', 'python', 'capstone', 'pe', 'macho', 'elf']",secretsquirrel/the-backdoor-factory,9830,2497,Core-Periphery,True,6.9,55.2,10.345,3.4,18.8,25.40183112919634,2.24,1.0,0.96,0.28,"{'useful_comment_density': 'useful_comment_density percentile: 96.06299212598425(+0.9606299212598425)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 74.01574803149606(+0.2598425196850394)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 97.63779527559055(+0.023622047244094516)', 'propagation_cost': 'propagation_cost percentile: 32.28346456692913(+0.6771653543307088)', 'core_size': 'core_size percentile: 67.71653543307086(+0.32283464566929143)'}",LOC,127
788,"['machine-learning', 'visual-analysis', 'model-selection', 'visualization', 'scikit-learn', 'visualizer', 'matplotlib', 'python', 'estimator', 'anaconda']",DistrictDataLabs/yellowbrick,19450,964,Core-Periphery,True,10.1,50.0,15.315,0.0,18.2,4.956298200514139,3.02,0.67,0.96,1.39,"{'useful_comment_density': 'useful_comment_density percentile: 95.6896551724138(+0.9568965517241379)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 10.344827586206897(+0.896551724137931)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 50.86206896551724(+0.4913793103448276)', 'propagation_cost': 'propagation_cost percentile: 65.51724137931035(+0.3448275862068965)', 'core_size': 'core_size percentile: 67.24137931034483(+0.32758620689655177)'}",LOC,116
789,"['python', 'async', 'websockets', 'graphql', 'http']",encode/starlette,7285,88,Hierarchical,False,3.3,9.8,15.99,1.6,3.3,1.2079615648592998,2.31,1.04,0.1,1.17,"{'useful_comment_density': 'useful_comment_density percentile: 9.565217391304348(+0.09565217391304348)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 53.91304347826087(+0.4608695652173913)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 28.695652173913043(+0.7130434782608696)', 'propagation_cost': 'propagation_cost percentile: 60.0(+0.4)', 'core_size': 'core_size percentile: 35.65217391304348(+0.6434782608695653)'}",LOC,115
790,"['telegram-bot', 'telegram', 'telegram-bot-api', 'bot-api', 'python-api']",eternnoir/pyTelegramBotAPI,4773,164,Core-Periphery,True,9.1,77.3,20.041,9.1,4.4,3.4359941336685527,1.13,0.51,0.12,0.5,"{'useful_comment_density': 'useful_comment_density percentile: 12.068965517241379(+0.12068965517241378)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 92.24137931034483(+0.07758620689655174)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 57.758620689655174(+0.42241379310344823)', 'propagation_cost': 'propagation_cost percentile: 69.82758620689656(+0.3017241379310345)', 'core_size': 'core_size percentile: 79.3103448275862(+0.20689655172413793)'}",LOC,116
791,"['graphene', 'django', 'python', 'graphql']",graphql-python/graphene-django,6311,196,Borderline Core-Periphery,True,4.7,60.9,5.182,0.0,6.7,3.1056884804309934,2.98,1.34,0.36,1.28,"{'useful_comment_density': 'useful_comment_density percentile: 35.826771653543304(+0.35826771653543305)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 19.68503937007874(+0.8031496062992126)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 51.968503937007874(+0.48031496062992124)', 'propagation_cost': 'propagation_cost percentile: 13.385826771653543(+0.8661417322834646)', 'core_size': 'core_size percentile: 52.75590551181102(+0.47244094488188976)'}",LOC,127
792,[],sixohsix/twitter,2911,70,Hierarchical,False,0.0,21.7,23.061999999999998,0.0,5.7,2.404671934043284,2.54,1.16,0.31,1.07,"{'useful_comment_density': 'useful_comment_density percentile: 30.927835051546392(+0.30927835051546393)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 36.08247422680412(+0.6391752577319587)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 56.70103092783505(+0.4329896907216495)', 'propagation_cost': 'propagation_cost percentile: 67.01030927835052(+0.3298969072164948)', 'core_size': 'core_size percentile: 17.010309278350515(+0.8298969072164948)'}",LOC,97
793,"['nlp', 'machine-learning', 'machine-learning-library', 'bot', 'bots', 'botkit', 'rasa', 'conversational-agents', 'conversational-ai', 'chatbot', 'chatbot-framework', 'bot-framework', 'conversational-bots']",RasaHQ/rasa_core,20231,178,Core-Periphery,True,31.6,31.6,36.981,3.3,8.3,0.8798378725717957,1.87,0.07,0.59,1.21,"{'useful_comment_density': 'useful_comment_density percentile: 58.97435897435897(+0.5897435897435898)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 67.09401709401709(+0.3290598290598291)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 11.965811965811966(+0.8803418803418803)', 'propagation_cost': 'propagation_cost percentile: 97.43589743589743(+0.025641025641025692)', 'core_size': 'core_size percentile: 95.72649572649573(+0.04273504273504272)'}",LOC,117
794,[],ansible/ansible-container,25833,101,Borderline Core-Periphery,True,5.9,60.8,13.379000000000001,2.0,2.1,0.3909727867456354,2.34,0.84,0.02,1.48,"{'useful_comment_density': 'useful_comment_density percentile: 1.941747572815534(+0.01941747572815534)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 49.51456310679612(+0.5048543689320388)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 2.912621359223301(+0.970873786407767)', 'propagation_cost': 'propagation_cost percentile: 58.25242718446602(+0.4174757281553398)', 'core_size': 'core_size percentile: 57.28155339805825(+0.4271844660194175)'}",LOC,103
795,"['static-analysis', 'linter', 'static-code-analysis', 'code-quality', 'pep8']",PyCQA/pylint,39572,425,Hierarchical,False,0.3,25.9,0.862,1.9,11.9,1.073991711311028,4.34,2.0,0.86,1.48,"{'useful_comment_density': 'useful_comment_density percentile: 85.55555555555556(+0.8555555555555556)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 42.77777777777778(+0.5722222222222222)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 8.88888888888889(+0.9111111111111111)', 'propagation_cost': 'propagation_cost percentile: 0.0(+1.0)', 'core_size': 'core_size percentile: 0.0(+1.0)'}",LOC,90
796,"['bert', 'nlp', 'natural-language-processing', 'language-understanding', 'ernie']",PaddlePaddle/ERNIE,5518,1064,Borderline Core-Periphery,True,5.7,28.6,13.142999999999999,0.0,3.8,19.282348677056905,1.84,0.94,0.1,0.8,"{'useful_comment_density': 'useful_comment_density percentile: 9.75609756097561(+0.0975609756097561)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 24.390243902439025(+0.7560975609756098)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 95.9349593495935(+0.04065040650406502)', 'propagation_cost': 'propagation_cost percentile: 40.65040650406504(+0.5934959349593496)', 'core_size': 'core_size percentile: 65.04065040650407(+0.3495934959349593)'}",LOC,123
